#Name	Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein Name
chromosome	NZ_CP046280.1	2309222	2310247	+			FOB96_RS11375	WP_001137761.1	341	MULTISPECIES: ABC transporter permease
chromosome	NZ_CP046280.1	2310249	2311838	+		yejF	FOB96_RS11380	WP_000203619.1	529	MULTISPECIES: microcin C ABC transporter ATP-binding protein YejF
chromosome	NZ_CP046280.1	2311842	2312186	-			FOB96_RS11385	WP_001094639.1	114	MULTISPECIES: YejG family protein
chromosome	NZ_CP046280.1	2312577	2313767	-			FOB96_RS11390	WP_000213344.1	396	MULTISPECIES: Bcr/CflA family multidrug efflux MFS transporter
chromosome	NZ_CP046280.1	2313795	2314490	-		rsuA	FOB96_RS11395	WP_001234836.1	231	MULTISPECIES: 16S rRNA pseudouridine(516) synthase RsuA
chromosome	NZ_CP046280.1	2314642	2316402	+			FOB96_RS11400	WP_023217331.1	586	DEAD/DEAH box helicase
chromosome	NZ_CP046280.1	2316527	2316811	+		rplY	FOB96_RS11405	WP_000494192.1	94	MULTISPECIES: 50S ribosomal protein L25
chromosome	NZ_CP046280.1	2316932	2317939	-		yejK	FOB96_RS11410	WP_000050806.1	335	MULTISPECIES: nucleoid-associated protein YejK
chromosome	NZ_CP046280.1	2318119	2318346	+			FOB96_RS11415	WP_001135904.1	75	MULTISPECIES: YejL family protein
chromosome	NZ_CP046280.1	2318378	2320138	+		pbgA	FOB96_RS11420	WP_001645270.1	586	LPS biosynthesis-modulating metalloenzyme YejM
chromosome	NZ_CP046280.1	2320330	2320533	+			FOB96_RS11430	WP_023213884.1	67	MULTISPECIES: MsgA-like virulence protein
chromosome	NZ_CP046280.1	2320726	2321289	-			FOB96_RS11435	WP_000281869.1	187	MULTISPECIES: lipid A 3-O-deacylase PagL
chromosome	NZ_CP046280.1	2322108	2322755	+		narP	FOB96_RS11440	WP_001115500.1	215	MULTISPECIES: nitrate/nitrite response regulator protein NarP
chromosome	NZ_CP046280.1	2322799	2323842	-			FOB96_RS11445	WP_076732517.1	347	MULTISPECIES: cytochrome c-type biogenesis protein CcmH
chromosome	NZ_CP046280.1	2323839	2324396	-		dsbE	FOB96_RS11450	WP_000828298.1	185	MULTISPECIES: thiol:disulfide interchange protein DsbE
chromosome	NZ_CP046280.1	2324393	2326324	-			FOB96_RS11455	WP_156017009.1	643	heme lyase CcmF/NrfE family subunit
chromosome	NZ_CP046280.1	2326321	2326800	-		ccmE	FOB96_RS11460	WP_001053619.1	159	cytochrome c maturation protein CcmE
chromosome	NZ_CP046280.1	2326797	2327009	-		ccmD	FOB96_RS11465	WP_000074114.1	70	heme exporter protein CcmD
chromosome	NZ_CP046280.1	2327006	2327743	-			FOB96_RS11470	WP_023207559.1	245	heme ABC transporter permease
chromosome	NZ_CP046280.1	2327795	2328454	-		ccmB	FOB96_RS11475	WP_000990033.1	219	MULTISPECIES: heme exporter protein CcmB
chromosome	NZ_CP046280.1	2328451	2329068	-		ccmA	FOB96_RS11480	WP_052944467.1	205	MULTISPECIES: cytochrome c biogenesis heme-transporting ATPase CcmA
chromosome	NZ_CP046280.1	2329089	2329691	-		napC	FOB96_RS11485	WP_000431778.1	200	MULTISPECIES: cytochrome c-type protein NapC
chromosome	NZ_CP046280.1	2329701	2330150	-		napB	FOB96_RS11490	WP_000835182.1	149	MULTISPECIES: nitrate reductase cytochrome c-type subunit
chromosome	NZ_CP046280.1	2330266	2331135	-		napH	FOB96_RS11495	WP_156017011.1	289	quinol dehydrogenase ferredoxin subunit NapH
chromosome	NZ_CP046280.1	2331122	2331817	-		napG	FOB96_RS11500	WP_000091679.1	231	MULTISPECIES: ferredoxin-type protein NapG
chromosome	NZ_CP046280.1	2331824	2334310	-		napA	FOB96_RS11505	WP_156017013.1	828	nitrate reductase catalytic subunit NapA
chromosome	NZ_CP046280.1	2334307	2334570	-		napD	FOB96_RS11510	WP_001260056.1	87	MULTISPECIES: chaperone NapD
chromosome	NZ_CP046280.1	2334560	2335051	-		napF	FOB96_RS11515	WP_000228062.1	163	MULTISPECIES: ferredoxin-type protein NapF
chromosome	NZ_CP046280.1	2335465	2335959	+		eco	FOB96_RS11520	WP_094888422.1	164	serine protease inhibitor ecotin
chromosome	NZ_CP046280.1	2336151	2337794	-			FOB96_RS11525	WP_094888419.1	547	multidrug ABC transporter permease/ATP-binding protein
chromosome	NZ_CP046280.1	2337870	2338520	-		alkB	FOB96_RS11530	WP_000884989.1	216	MULTISPECIES: DNA oxidative demethylase AlkB
chromosome	NZ_CP046280.1	2338523	2339584	-		ada	FOB96_RS11535	WP_000975967.1	353	bifunctional DNA-binding transcriptional regulator/O6-methylguanine-DNA methyltransferase Ada
chromosome	NZ_CP046280.1	2339665	2340717	-		apbE	FOB96_RS11540	WP_000784297.1	350	FAD:protein FMN transferase ApbE
chromosome	NZ_CP046280.1	2340832	2341968	-			FOB96_RS11545	WP_000865526.1	378	MULTISPECIES: porin OmpC
chromosome	NZ_CP046280.1	2342696	2345365	+		rcsD	FOB96_RS11550	WP_000083201.1	889	MULTISPECIES: phosphotransferase RcsD
chromosome	NZ_CP046280.1	2345382	2346032	+		rcsB	FOB96_RS11555	WP_001061919.1	216	MULTISPECIES: transcriptional regulator RcsB
chromosome	NZ_CP046280.1	2346135	2348981	-		rcsC	FOB96_RS11560	WP_156017015.1	948	two-component system sensor histidine kinase RcsC
chromosome	NZ_CP046280.1	2349099	2351735	-		gyrA	FOB96_RS11565	WP_001281271.1	878	MULTISPECIES: DNA topoisomerase (ATP-hydrolyzing) subunit A
chromosome	NZ_CP046280.1	2352145	2353347	-			FOB96_RS11570	WP_000705581.1	400	MULTISPECIES: mandelate racemase/muconate lactonizing enzyme family protein
chromosome	NZ_CP046280.1	2353362	2354687	-			FOB96_RS11575	WP_000098078.1	441	MULTISPECIES: MFS transporter
chromosome	NZ_CP046280.1	2354737	2355621	+			FOB96_RS11580	WP_000944714.1	294	MULTISPECIES: GntR family transcriptional regulator
chromosome	NZ_CP046280.1	2355704	2356432	+			FOB96_RS11585	WP_001091009.1	242	MULTISPECIES: bifunctional 3-demethylubiquinone 3-O-methyltransferase/2-octaprenyl-6-hydroxy phenol methylase
chromosome	NZ_CP046280.1	2356789	2359074	+		nrdA	FOB96_RS11590	WP_001076491.1	761	MULTISPECIES: ribonucleoside-diphosphate reductase subunit alpha
chromosome	NZ_CP046280.1	2359187	2360317	+		nrdB	FOB96_RS11595	WP_000332026.1	376	MULTISPECIES: ribonucleotide-diphosphate reductase subunit beta
chromosome	NZ_CP046280.1	2360317	2360571	+		yfaE	FOB96_RS11600	WP_000533921.1	84	MULTISPECIES: ferredoxin-like diferric-tyrosyl radical cofactor maintenance protein YfaE
chromosome	NZ_CP046280.1	2360573	2361763	-			FOB96_RS11605	WP_156017018.1	396	MFS transporter
chromosome	NZ_CP046280.1	2361925	2362803	+			FOB96_RS11610	WP_000176719.1	292	MULTISPECIES: LysR family transcriptional regulator
chromosome	NZ_CP046280.1	2362940	2364010	-		glpQ	FOB96_RS11615	WP_000858943.1	356	MULTISPECIES: glycerophosphodiester phosphodiesterase
chromosome	NZ_CP046280.1	2364015	2365373	-		glpT	FOB96_RS11620	WP_000948739.1	452	MULTISPECIES: glycerol-3-phosphate transporter
chromosome	NZ_CP046280.1	2365646	2367274	+		glpA	FOB96_RS11625	WP_000857207.1	542	MULTISPECIES: anaerobic glycerol-3-phosphate dehydrogenase subunit A
chromosome	NZ_CP046280.1	2367264	2368523	+		glpB	FOB96_RS11630	WP_094888416.1	419	glycerol-3-phosphate dehydrogenase subunit GlpB
chromosome	NZ_CP046280.1	2368520	2369710	+		glpC	FOB96_RS11635	WP_001285726.1	396	MULTISPECIES: anaerobic glycerol-3-phosphate dehydrogenase subunit C
chromosome	NZ_CP046280.1	2370135	2371157	+		sseL	FOB96_RS11640	WP_094888415.1	340	SPI-2 type III secretion system effector deubiquitinase SseL
chromosome	NZ_CP046280.1	2371391	2372587	-			FOB96_RS11645	WP_023207568.1	398	MULTISPECIES: nicotinamide mononucleotide deamidase-related protein YfaY
chromosome	NZ_CP046280.1	2372702	2373244	-			FOB96_RS11650	WP_001562414.1	180	MULTISPECIES: membrane protein
chromosome	NZ_CP046280.1	2373523	2373948	+		nudI	FOB96_RS11655	WP_001249905.1	141	MULTISPECIES: nucleoside triphosphatase NudI
chromosome	NZ_CP046280.1	2373994	2374599	-		pmrG	FOB96_RS11660	WP_000879260.1	201	MULTISPECIES: lipopolysaccharide core heptose(II)-phosphate phosphatase PmrG
chromosome	NZ_CP046280.1	2374898	2376037	+		arnB	FOB96_RS11665	WP_001650157.1	379	UDP-4-amino-4-deoxy-L-arabinose aminotransferase
chromosome	NZ_CP046280.1	2376040	2377023	+		arnC	FOB96_RS11670	WP_001630040.1	327	MULTISPECIES: undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
chromosome	NZ_CP046280.1	2377020	2379002	+		arnA	FOB96_RS11675	WP_156017019.1	660	bifunctional UDP-4-amino-4-deoxy-L-arabinose formyltransferase/UDP-glucuronic acid oxidase ArnA
chromosome	NZ_CP046280.1	2378999	2379898	+			FOB96_RS11680	WP_000169760.1	299	MULTISPECIES: 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase
chromosome	NZ_CP046280.1	2379895	2381541	+		arnT	FOB96_RS11685	WP_079945897.1	548	lipid IV(A) 4-amino-4-deoxy-L-arabinosyltransferase
chromosome	NZ_CP046280.1	2381538	2381873	+		arnE	FOB96_RS11690	WP_001634832.1	111	4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE
chromosome	NZ_CP046280.1	2381873	2382250	+		arnF	FOB96_RS11695	WP_001634834.1	125	4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF
chromosome	NZ_CP046280.1	2382245	2382502	-		pmrD	FOB96_RS11700	WP_000455132.1	85	MULTISPECIES: signal transduction protein PmrD
chromosome	NZ_CP046280.1	2382600	2383967	-		menE	FOB96_RS11705	WP_156017021.1	455	o-succinylbenzoate--CoA ligase
chromosome	NZ_CP046280.1	2383964	2384926	-		menC	FOB96_RS11710	WP_109288165.1	320	o-succinylbenzoate synthase
chromosome	NZ_CP046280.1	2384926	2385783	-		menB	FOB96_RS11715	WP_000640013.1	285	"MULTISPECIES: 1,4-dihydroxy-2-naphthoyl-CoA synthase"
chromosome	NZ_CP046280.1	2385798	2386556	-		menH	FOB96_RS11720	WP_079963334.1	252	"2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase"
chromosome	NZ_CP046280.1	2386553	2388223	-		menD	FOB96_RS11725	WP_063917096.1	556	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase
chromosome	NZ_CP046280.1	2388309	2389604	-		menF	FOB96_RS11730	WP_156017023.1	431	isochorismate synthase MenF
chromosome	NZ_CP046280.1	2389705	2390010	-		elaB	FOB96_RS11735	WP_001522308.1	101	MULTISPECIES: stress response protein ElaB
chromosome	NZ_CP046280.1	2390065	2390526	-			FOB96_RS11740	WP_000568155.1	153	MULTISPECIES: GNAT family N-acetyltransferase
chromosome	NZ_CP046280.1	2390587	2391504	+		rbn	FOB96_RS11745	WP_156017025.1	305	ribonuclease BN
chromosome	NZ_CP046280.1	2391570	2392574	+			FOB96_RS11750	WP_156017027.1	334	chemotaxis protein
chromosome	NZ_CP046280.1	2392715	2394172	-		nuoN	FOB96_RS11755	WP_000156669.1	485	MULTISPECIES: NADH-quinone oxidoreductase subunit NuoN
chromosome	NZ_CP046280.1	2394179	2395708	-		nuoM	FOB96_RS11760	WP_000926430.1	509	MULTISPECIES: NADH-quinone oxidoreductase subunit M
chromosome	NZ_CP046280.1	2395785	2397626	-		nuoL	FOB96_RS11765	WP_156017029.1	613	NADH-quinone oxidoreductase subunit L
chromosome	NZ_CP046280.1	2397623	2397925	-		nuoK	FOB96_RS11770	WP_000612687.1	100	MULTISPECIES: NADH-quinone oxidoreductase subunit NuoK
chromosome	NZ_CP046280.1	2397922	2398476	-		nuoJ	FOB96_RS11775	WP_000393522.1	184	MULTISPECIES: NADH-quinone oxidoreductase subunit J
chromosome	NZ_CP046280.1	2398487	2399029	-		nuoI	FOB96_RS11780	WP_000172747.1	180	MULTISPECIES: NADH-quinone oxidoreductase subunit NuoI
chromosome	NZ_CP046280.1	2399044	2400021	-		nuoH	FOB96_RS11785	WP_000118515.1	325	MULTISPECIES: NADH-quinone oxidoreductase subunit NuoH
chromosome	NZ_CP046280.1	2400018	2402744	-		nuoG	FOB96_RS11790	WP_001528469.1	908	MULTISPECIES: NADH-quinone oxidoreductase subunit NuoG
chromosome	NZ_CP046280.1	2402775	2404112	-		nuoF	FOB96_RS11795	WP_000800048.1	445	MULTISPECIES: NADH-quinone oxidoreductase subunit NuoF
chromosome	NZ_CP046280.1	2404109	2404609	-		nuoE	FOB96_RS11800	WP_023214994.1	166	MULTISPECIES: NADH-quinone oxidoreductase subunit NuoE
chromosome	NZ_CP046280.1	2404612	2406414	-		nuoC	FOB96_RS11805	WP_000247855.1	600	MULTISPECIES: NADH-quinone oxidoreductase subunit C/D
chromosome	NZ_CP046280.1	2406501	2407163	-		nuoB	FOB96_RS11810	WP_000386728.1	220	MULTISPECIES: NADH-quinone oxidoreductase subunit NuoB
chromosome	NZ_CP046280.1	2407179	2407622	-		nuoA	FOB96_RS11815	WP_000062993.1	147	MULTISPECIES: NADH-quinone oxidoreductase subunit NuoA
chromosome	NZ_CP046280.1	2408016	2408168	-			FOB96_RS11820	WP_001121022.1	50	MULTISPECIES: hypothetical protein
chromosome	NZ_CP046280.1	2408248	2409186	-		lrhA	FOB96_RS11825	WP_000606288.1	312	MULTISPECIES: transcriptional regulator LrhA
chromosome	NZ_CP046280.1	2410118	2411332	+		alaA	FOB96_RS11830	WP_000074540.1	404	MULTISPECIES: alanine transaminase AlaA
chromosome	NZ_CP046280.1	2411426	2412025	+		yfbR	FOB96_RS11835	WP_000813882.1	199	MULTISPECIES: 5\\'-deoxynucleotidase
chromosome	NZ_CP046280.1	2412131	2413957	-			FOB96_RS11840	WP_023198129.1	608	SLC13 family permease
chromosome	NZ_CP046280.1	2414034	2414711	-			FOB96_RS11845	WP_001555201.1	225	MULTISPECIES: sugar phosphatase
chromosome	NZ_CP046280.1	2414704	2415198	-			FOB96_RS11850	WP_000426135.1	164	MULTISPECIES: YfbU family protein
chromosome	NZ_CP046280.1	2415281	2415736	-			FOB96_RS11855	WP_000106617.1	151	MULTISPECIES: DUF412 domain-containing protein
chromosome	NZ_CP046280.1	2416076	2417278	+		ackA	FOB96_RS11860	WP_000095689.1	400	MULTISPECIES: acetate kinase
chromosome	NZ_CP046280.1	2417355	2419499	+		pta	FOB96_RS11865	WP_000086690.1	714	MULTISPECIES: phosphate acetyltransferase
chromosome	NZ_CP046280.1	2421286	2422239	-			FOB96_RS11875	WP_000593025.1	317	MULTISPECIES: transketolase family protein
chromosome	NZ_CP046280.1	2422232	2423062	-			FOB96_RS11880	WP_001103257.1	276	MULTISPECIES: transketolase
chromosome	NZ_CP046280.1	2423059	2424450	-			FOB96_RS11885	WP_001542443.1	463	MULTISPECIES: PTS ascorbate transporter subunit IIC
chromosome	NZ_CP046280.1	2424471	2424743	-			FOB96_RS11890	WP_000699818.1	90	MULTISPECIES: PTS sugar transporter subunit IIB
chromosome	NZ_CP046280.1	2424824	2425267	-			FOB96_RS11895	WP_000901810.1	147	MULTISPECIES: PTS sugar transporter subunit IIA
chromosome	NZ_CP046280.1	2425520	2426539	+			FOB96_RS11900	WP_000026949.1	339	MULTISPECIES: LacI family DNA-binding transcriptional regulator
chromosome	NZ_CP046280.1	2426545	2427099	-		yfcD	FOB96_RS11905	WP_000230214.1	184	MULTISPECIES: NUDIX hydrolase YfcD
chromosome	NZ_CP046280.1	2427156	2427707	-		yfcE	FOB96_RS11910	WP_000772458.1	183	MULTISPECIES: phosphodiesterase
chromosome	NZ_CP046280.1	2427763	2428407	-		yfcF	FOB96_RS11915	WP_000043010.1	214	MULTISPECIES: glutathione transferase
chromosome	NZ_CP046280.1	2428550	2429197	+		yfcG	FOB96_RS11920	WP_000566563.1	215	MULTISPECIES: GSH-dependent disulfide bond oxidoreductase
chromosome	NZ_CP046280.1	2429323	2430216	+			FOB96_RS11925	WP_001166274.1	297	MULTISPECIES: TIGR01777 family oxidoreductase
chromosome	NZ_CP046280.1	2430268	2431041	-		hisP	FOB96_RS11930	WP_001293591.1	257	MULTISPECIES: histidine ABC transporter ATP-binding protein HisP
chromosome	NZ_CP046280.1	2431055	2431762	-		hisM	FOB96_RS11935	WP_000569756.1	235	MULTISPECIES: histidine ABC transporter permease HisM
chromosome	NZ_CP046280.1	2431759	2432445	-			FOB96_RS11940	WP_000965498.1	228	MULTISPECIES: histidine ABC transporter permease HisQ
chromosome	NZ_CP046280.1	2432628	2433410	-		hisJ	FOB96_RS11945	WP_000731868.1	260	MULTISPECIES: histidine ABC transporter substrate-binding protein HisJ
chromosome	NZ_CP046280.1	2433648	2434430	-		argT	FOB96_RS11950	WP_000754423.1	260	MULTISPECIES: lysine/arginine/ornithine ABC transporter substrate-binding protein ArgT
chromosome	NZ_CP046280.1	2434719	2435288	-			FOB96_RS11955	WP_000825680.1	189	MULTISPECIES: UbiX family flavin prenyltransferase
chromosome	NZ_CP046280.1	2435315	2436721	-			FOB96_RS11960	WP_001528328.1	468	MULTISPECIES: amino acid permease
chromosome	NZ_CP046280.1	2436785	2437888	-			FOB96_RS11965	WP_000281907.1	367	MULTISPECIES: alanine/ornithine racemase family PLP-dependent enzyme
chromosome	NZ_CP046280.1	2437890	2439311	-			FOB96_RS11970	WP_000072512.1	473	MULTISPECIES: APC family permease
chromosome	NZ_CP046280.1	2439402	2440799	-			FOB96_RS11975	WP_000132314.1	465	MULTISPECIES: alanine racemase
chromosome	NZ_CP046280.1	2441009	2442436	+			FOB96_RS11980	WP_000168925.1	475	MULTISPECIES: sigma-54-dependent Fis family transcriptional regulator
chromosome	NZ_CP046280.1	2442472	2443989	-		purF	FOB96_RS11985	WP_000334205.1	505	MULTISPECIES: amidophosphoribosyltransferase
chromosome	NZ_CP046280.1	2444027	2444515	-		cvpA	FOB96_RS11990	WP_000262102.1	162	MULTISPECIES: colicin V production protein
chromosome	NZ_CP046280.1	2444826	2445512	-		dedD	FOB96_RS11995	WP_156017031.1	228	cell division protein DedD
chromosome	NZ_CP046280.1	2445502	2446770	-		folC	FOB96_RS12000	WP_000792289.1	422	MULTISPECIES: bifunctional tetrahydrofolate synthase/dihydrofolate synthase
chromosome	NZ_CP046280.1	2446838	2447752	-		accD	FOB96_RS12005	WP_000118383.1	304	"MULTISPECIES: acetyl-CoA carboxylase, carboxyltransferase subunit beta"
chromosome	NZ_CP046280.1	2447902	2448561	-			FOB96_RS12010	WP_000364317.1	219	MULTISPECIES: DedA family protein
chromosome	NZ_CP046280.1	2448610	2449422	-		truA	FOB96_RS12015	WP_000016629.1	270	tRNA pseudouridine(38-40) synthase TruA
chromosome	NZ_CP046280.1	2449422	2450435	-			FOB96_RS12020	WP_001289141.1	337	MULTISPECIES: aspartate-semialdehyde dehydrogenase
chromosome	NZ_CP046280.1	2450503	2451639	-		pdxB	FOB96_RS12025	WP_156017033.1	378	4-phosphoerythronate dehydrogenase PdxB
chromosome	NZ_CP046280.1	2451743	2452744	+		flk	FOB96_RS12030	WP_000553396.1	333	MULTISPECIES: flagella biosynthesis regulator Flk
chromosome	NZ_CP046280.1	2452741	2453919	-			FOB96_RS12035	WP_156017035.1	392	MFS transporter
chromosome	NZ_CP046280.1	2454099	2454473	-			FOB96_RS12040	WP_001051267.1	124	MULTISPECIES: hypothetical protein
chromosome	NZ_CP046280.1	2454646	2454894	+			FOB96_RS12045	WP_000433429.1	82	MULTISPECIES: transcriptional regulator
chromosome	NZ_CP046280.1	2455063	2455431	+			FOB96_RS12050	WP_000118256.1	122	MULTISPECIES: C40 family peptidase
chromosome	NZ_CP046280.1	2455431	2455949	+			FOB96_RS12055	WP_156017037.1	172	YbjP/YqhG family protein
chromosome	NZ_CP046280.1	2456016	2456672	-			FOB96_RS12060	WP_001142909.1	218	MULTISPECIES: CPBP family intramembrane metalloprotease
chromosome	NZ_CP046280.1	2456770	2457984	-		fabB	FOB96_RS12065	WP_000817161.1	404	MULTISPECIES: beta-ketoacyl-ACP synthase I
chromosome	NZ_CP046280.1	2458144	2460144	+		mnmC	FOB96_RS12070	WP_196774672.1	666	MULTISPECIES: bifunctional tRNA (5-methylaminomethyl-2-thiouridine)(34)-methyltransferase MnmD/FAD-dependent 5-carboxymethylaminomethyl-2-thiouridine(34) oxidoreductase MnmC
chromosome	NZ_CP046280.1	2460196	2460471	-			FOB96_RS12075	WP_000559749.1	91	MULTISPECIES: YfcL family protein
chromosome	NZ_CP046280.1	2460504	2461052	-			FOB96_RS12080	WP_001066345.1	182	MULTISPECIES: elongation factor P hydroxylase
chromosome	NZ_CP046280.1	2461052	2461861	-			FOB96_RS12085	WP_000368599.1	269	MULTISPECIES: sulfite exporter TauE/SafE family protein
chromosome	NZ_CP046280.1	2461861	2462685	-		mepA	FOB96_RS12090	WP_000750428.1	274	MULTISPECIES: penicillin-insensitive murein endopeptidase
chromosome	NZ_CP046280.1	2462689	2463774	-		aroC	FOB96_RS12095	WP_156017041.1	361	chorismate synthase
chromosome	NZ_CP046280.1	2463810	2464742	-		prmB	FOB96_RS12100	WP_001542329.1	310	MULTISPECIES: 50S ribosomal protein L3 N(5)-glutamine methyltransferase
chromosome	NZ_CP046280.1	2464908	2465459	+		smrB	FOB96_RS12105	WP_000730794.1	183	MULTISPECIES: endonuclease SmrB
chromosome	NZ_CP046280.1	2465559	2466044	-		sixA	FOB96_RS12110	WP_001195801.1	161	MULTISPECIES: phosphohistidine phosphatase SixA
chromosome	NZ_CP046280.1	2466253	2468400	-		fadJ	FOB96_RS12115	WP_023217252.1	715	fatty acid oxidation complex subunit alpha FadJ
chromosome	NZ_CP046280.1	2468400	2469710	-		fadI	FOB96_RS12120	WP_023196222.1	436	acetyl-CoA C-acyltransferase FadI
chromosome	NZ_CP046280.1	2469887	2470171	-			FOB96_RS12125	WP_000030904.1	94	MULTISPECIES: YfcZ/YiiS family protein
chromosome	NZ_CP046280.1	2470543	2471850	+		fadL	FOB96_RS12130	WP_001549822.1	435	MULTISPECIES: long-chain fatty acid transporter FadL
chromosome	NZ_CP046280.1	2471911	2472666	-		mlaA	FOB96_RS12135	WP_000776789.1	251	MULTISPECIES: phospholipid-binding lipoprotein MlaA
chromosome	NZ_CP046280.1	2472955	2473896	+			FOB96_RS12140	WP_000377772.1	313	MULTISPECIES: formate/nitrite transporter family protein
chromosome	NZ_CP046280.1	2474203	2475141	-		pgtE	FOB96_RS12150	WP_000716005.1	312	MULTISPECIES: omptin family outer membrane protease PgtE
chromosome	NZ_CP046280.1	2475409	2476656	-		pgtA	FOB96_RS12155	WP_000930843.1	415	MULTISPECIES: two-component system response regulator PgtA
chromosome	NZ_CP046280.1	2476646	2478652	-		pgtB	FOB96_RS12160	WP_156017043.1	668	two-component system sensor histidine kinase PgtB
chromosome	NZ_CP046280.1	2478649	2479842	-		pgtC	FOB96_RS12165	WP_086776919.1	397	phosphoglycerate transport regulator PgtC
chromosome	NZ_CP046280.1	2480278	2481669	+		pgtP	FOB96_RS12170	WP_001528340.1	463	phosphoglycerate transporter PgtP
chromosome	NZ_CP046280.1	2481945	2482187	-			FOB96_RS12175	WP_000639886.1	80	MULTISPECIES: YfdY family protein
chromosome	NZ_CP046280.1	2482709	2483629	+		lpxP	FOB96_RS12180	WP_000484431.1	306	MULTISPECIES: kdo(2)-lipid IV(A) palmitoleoyltransferase
chromosome	NZ_CP046280.1	2484032	2484103	+		ypdK	FOB96_RS12185	WP_010723117.1	23	MULTISPECIES: membrane protein YpdK
chromosome	NZ_CP046280.1	2484153	2485391	-		alaC	FOB96_RS12190	WP_000763118.1	412	MULTISPECIES: alanine transaminase
chromosome	NZ_CP046280.1	2485979	2486833	+			FOB96_RS12195	WP_001528431.1	284	MULTISPECIES: AraC family transcriptional regulator
chromosome	NZ_CP046280.1	2486935	2489430	-		ptsP	FOB96_RS12200	WP_156017045.1	831	phosphoenolpyruvate--protein phosphotransferase
chromosome	NZ_CP046280.1	2489452	2490492	-		ypdE	FOB96_RS12205	WP_063917234.1	346	aminopeptidase
chromosome	NZ_CP046280.1	2490492	2491574	-		ypdF	FOB96_RS12210	WP_001528362.1	360	aminopeptidase
chromosome	NZ_CP046280.1	2491591	2492838	-			FOB96_RS12215	WP_001528423.1	415	MULTISPECIES: PTS fructose transporter subunit IIC
chromosome	NZ_CP046280.1	2492859	2493185	-			FOB96_RS12220	WP_000162759.1	108	MULTISPECIES: PTS fructose transporter subunit IIB
chromosome	NZ_CP046280.1	2493461	2494426	-		glk	FOB96_RS12225	WP_000170372.1	321	MULTISPECIES: glucokinase
chromosome	NZ_CP046280.1	2494630	2495865	+			FOB96_RS12230	WP_000468932.1	411	MULTISPECIES: ion channel protein
chromosome	NZ_CP046280.1	2495885	2497537	-			FOB96_RS12235	WP_156017047.1	550	alpha-keto acid decarboxylase family protein
chromosome	NZ_CP046280.1	2497717	2498715	+		mgrA	FOB96_RS12240	WP_000640285.1	332	MULTISPECIES: L-glyceraldehyde 3-phosphate reductase
chromosome	NZ_CP046280.1	2498829	2499155	+			FOB96_RS12245	WP_000490091.1	108	MULTISPECIES: DUF2502 domain-containing protein
chromosome	NZ_CP046280.1	2499216	2500457	-			FOB96_RS12250	WP_000131734.1	413	MULTISPECIES: Nramp family divalent metal transporter
chromosome	NZ_CP046280.1	2500800	2502002	+		nupC	FOB96_RS12255	WP_000376343.1	400	MULTISPECIES: nucleoside permease NupC
chromosome	NZ_CP046280.1	2502055	2504244	-			FOB96_RS12260	WP_001112937.1	729	MULTISPECIES: sensor domain-containing phosphodiesterase
chromosome	NZ_CP046280.1	2504850	2505212	+			FOB96_RS12275	WP_000472034.1	120	MULTISPECIES: putative DNA-binding transcriptional regulator
chromosome	NZ_CP046280.1	2505214	2505606	+			FOB96_RS12280	WP_000826514.1	130	MULTISPECIES: putative DNA-binding transcriptional regulator
chromosome	NZ_CP046280.1	2505660	2507075	-		gltX	FOB96_RS12285	WP_000695623.1	471	MULTISPECIES: glutamate--tRNA ligase
chromosome	NZ_CP046280.1	2507868	2508752	-			FOB96_RS12310	WP_000438884.1	294	MULTISPECIES: LysR family transcriptional regulator
chromosome	NZ_CP046280.1	2508804	2508962	-			FOB96_RS12315	WP_000658729.1	52	DUF1427 family protein
chromosome	NZ_CP046280.1	2509021	2510277	-			FOB96_RS12320	WP_000513240.1	418	nucleoside permease
chromosome	NZ_CP046280.1	2510332	2511165	-		xapA	FOB96_RS12325	WP_156017049.1	277	xanthosine phosphorylase
chromosome	NZ_CP046280.1	2511421	2512182	+			FOB96_RS12330	WP_000722936.1	253	membrane protein
chromosome	NZ_CP046280.1	2512244	2513170	-			FOB96_RS12335	WP_001109838.1	308	LysR family transcriptional regulator
chromosome	NZ_CP046280.1	2513260	2514258	+			FOB96_RS12340	WP_000765569.1	332	MULTISPECIES: bile acid:sodium symporter
chromosome	NZ_CP046280.1	2514255	2514473	-			FOB96_RS12345	WP_001519708.1	72	MULTISPECIES: DUF3820 family protein
chromosome	NZ_CP046280.1	2514475	2516490	-		ligA	FOB96_RS12350	WP_058214580.1	671	NAD-dependent DNA ligase LigA
chromosome	NZ_CP046280.1	2516562	2517548	-		zipA	FOB96_RS12355	WP_000983126.1	328	MULTISPECIES: cell division protein ZipA
chromosome	NZ_CP046280.1	2517780	2518541	+		cysZ	FOB96_RS12360	WP_000255008.1	253	MULTISPECIES: sulfate transporter CysZ
