#Name	Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein Name
chromosome	NZ_CP046291.1	2218315	2218794	-		coaD	FOC20_RS10420	WP_156010390.1	159	pantetheine-phosphate adenylyltransferase
chromosome	NZ_CP046291.1	2218803	2220080	-		waaA	FOC20_RS10425	WP_156010391.1	425	lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase
chromosome	NZ_CP046291.1	2220489	2221559	+		rfaQ	FOC20_RS10430	WP_001522125.1	356	MULTISPECIES: lipopolysaccharide core heptosyltransferase RfaQ
chromosome	NZ_CP046291.1	2221556	2222680	+			FOC20_RS10435	WP_079944099.1	374	glycosyltransferase family 4 protein
chromosome	NZ_CP046291.1	2222673	2223470	+		rfaP	FOC20_RS10440	WP_156010392.1	265	lipopolysaccharide core heptose(I) kinase RfaP
chromosome	NZ_CP046291.1	2223507	2224448	+			FOC20_RS10445	WP_000478286.1	313	"MULTISPECIES: UDP-glucose--glucosyl LPS a 1, 2-glucosyltransferase"
chromosome	NZ_CP046291.1	2224534	2225613	+		waaB	FOC20_RS10450	WP_023201726.1	359	"MULTISPECIES: lipopolysaccharide 1,6-galactosyltransferase"
chromosome	NZ_CP046291.1	2225619	2226632	+		waaO	FOC20_RS10455	WP_000088482.1	337	MULTISPECIES: lipopolysaccharide 3-alpha-galactosyltransferase
chromosome	NZ_CP046291.1	2226650	2227660	+		rfaJ	FOC20_RS10460	WP_000376860.1	336	"MULTISPECIES: lipopolysaccharide 1,2-glucosyltransferase RfaJ"
chromosome	NZ_CP046291.1	2227683	2228381	+		rfaY	FOC20_RS10465	WP_156010393.1	232	lipopolysaccharide core heptose(II) kinase RfaY
chromosome	NZ_CP046291.1	2228531	2229340	+		waaZ	FOC20_RS10470	WP_000536017.1	269	MULTISPECIES: 3-deoxy-D-manno-oct-2-ulosonate III transferase WaaZ
chromosome	NZ_CP046291.1	2229440	2230585	+			FOC20_RS10475	WP_156010394.1	381	lipopolysaccharide N-acetylglucosaminyltransferase
chromosome	NZ_CP046291.1	2230642	2231856	-		rfaL	FOC20_RS10480	WP_076727404.1	404	O-antigen ligase RfaL
chromosome	NZ_CP046291.1	2231896	2232849	-		rfaC	FOC20_RS10485	WP_001264611.1	317	MULTISPECIES: lipopolysaccharide heptosyltransferase RfaC
chromosome	NZ_CP046291.1	2232849	2233895	-		rfaF	FOC20_RS10490	WP_076727402.1	348	ADP-heptose--LPS heptosyltransferase RfaF
chromosome	NZ_CP046291.1	2233898	2234830	-		rfaD	FOC20_RS10495	WP_000587771.1	310	MULTISPECIES: ADP-glyceromanno-heptose 6-epimerase
chromosome	NZ_CP046291.1	2235033	2236229	+		kbl	FOC20_RS10500	WP_001213790.1	398	MULTISPECIES: glycine C-acetyltransferase
chromosome	NZ_CP046291.1	2236239	2237264	+		tdh	FOC20_RS10505	WP_000645990.1	341	MULTISPECIES: L-threonine 3-dehydrogenase
chromosome	NZ_CP046291.1	2237558	2238592	+			FOC20_RS10510	WP_000798200.1	344	MULTISPECIES: glycosyltransferase
chromosome	NZ_CP046291.1	2238579	2239541	-			FOC20_RS10515	WP_079981651.1	320	divergent polysaccharide deacetylase family protein
chromosome	NZ_CP046291.1	2239545	2240828	-		envC	FOC20_RS10520	WP_001214132.1	427	MULTISPECIES: murein hydrolase activator EnvC
chromosome	NZ_CP046291.1	2240838	2242382	-		gpmM	FOC20_RS10525	WP_080210349.1	514	"2,3-bisphosphoglycerate-independent phosphoglycerate mutase"
chromosome	NZ_CP046291.1	2242630	2243061	+			FOC20_RS10530	WP_001156179.1	143	MULTISPECIES: rhodanese-like domain-containing protein
chromosome	NZ_CP046291.1	2243147	2243398	+		grxC	FOC20_RS10535	WP_001273795.1	83	MULTISPECIES: glutaredoxin 3
chromosome	NZ_CP046291.1	2243442	2243909	+		secB	FOC20_RS10540	WP_000003370.1	155	MULTISPECIES: protein-export chaperone SecB
chromosome	NZ_CP046291.1	2243909	2244928	+		gpsA	FOC20_RS10545	WP_001076596.1	339	MULTISPECIES: NAD(P)H-dependent glycerol-3-phosphate dehydrogenase
chromosome	NZ_CP046291.1	2245006	2245827	+		cysE	FOC20_RS10550	WP_001112114.1	273	MULTISPECIES: serine O-acetyltransferase
chromosome	NZ_CP046291.1	2245910	2247220	-			FOC20_RS10555	WP_001092104.1	436	MULTISPECIES: MFS transporter
chromosome	NZ_CP046291.1	2247294	2248490	-			FOC20_RS10560	WP_156010395.1	398	L-talarate/galactarate dehydratase
chromosome	NZ_CP046291.1	2248809	2249813	+			FOC20_RS10565	WP_001537635.1	334	MULTISPECIES: LacI family DNA-binding transcriptional regulator
chromosome	NZ_CP046291.1	2249881	2250354	-		trmL	FOC20_RS10570	WP_000932335.1	157	MULTISPECIES: tRNA (uridine(34)/cytosine(34)/5-carboxymethylaminomethyluridine(34)-2\\'-O)-methyltransferase TrmL
chromosome	NZ_CP046291.1	2250419	2251609	-		lldD	FOC20_RS10575	WP_000586988.1	396	MULTISPECIES: quinone-dependent L-lactate dehydrogenase
chromosome	NZ_CP046291.1	2251606	2252382	-		lldR	FOC20_RS10580	WP_076727395.1	258	MULTISPECIES: transcriptional regulator LldR
chromosome	NZ_CP046291.1	2252379	2254034	-		lldP	FOC20_RS10585	WP_156010396.1	551	L-lactate permease
chromosome	NZ_CP046291.1	2254333	2258988	-			FOC20_RS10590	WP_156010397.1	1551	YadA-like family protein
chromosome	NZ_CP046291.1	2259032	2259715	-			FOC20_RS10595	WP_000549447.1	227	MULTISPECIES: DUF3251 domain-containing protein
chromosome	NZ_CP046291.1	2260203	2260565	-			FOC20_RS10600	WP_000665687.1	120	MULTISPECIES: YibL family ribosome-associated protein
chromosome	NZ_CP046291.1	2260856	2261065	+			FOC20_RS10605	WP_001062558.1	69	MULTISPECIES: hypothetical protein
chromosome	NZ_CP046291.1	2261075	2261665	-		mtlR	FOC20_RS10610	WP_000193201.1	196	MULTISPECIES: mannitol operon repressor MtlR
chromosome	NZ_CP046291.1	2261662	2262810	-		mtlD	FOC20_RS10615	WP_156010398.1	382	mannitol-1-phosphate 5-dehydrogenase
chromosome	NZ_CP046291.1	2263041	2264957	-		mtlA	FOC20_RS10620	WP_000093287.1	638	MULTISPECIES: PTS mannitol transporter subunit IICBA
chromosome	NZ_CP046291.1	2265491	2265853	+			FOC20_RS10625	WP_000479642.1	120	MULTISPECIES: DUF3302 domain-containing protein
chromosome	NZ_CP046291.1	2265856	2266992	+			FOC20_RS10630	WP_003827339.1	378	MULTISPECIES: HlyD family secretion protein
chromosome	NZ_CP046291.1	2267090	2267698	+			FOC20_RS10635	WP_094964404.1	202	glutathione S-transferase
chromosome	NZ_CP046291.1	2267797	2269188	+		selA	FOC20_RS10640	WP_000200188.1	463	MULTISPECIES: L-seryl-tRNA(Sec) selenium transferase
chromosome	NZ_CP046291.1	2269185	2271035	+		selB	FOC20_RS10645	WP_156010399.1	616	selenocysteine-specific translation elongation factor
chromosome	NZ_CP046291.1	2271221	2272372	+		yiaY	FOC20_RS10650	WP_156010400.1	383	L-threonine dehydrogenase
chromosome	NZ_CP046291.1	2272444	2273325	-			FOC20_RS10655	WP_156010401.1	293	ROK family protein
chromosome	NZ_CP046291.1	2273494	2275032	+		aldB	FOC20_RS10660	WP_000183988.1	512	MULTISPECIES: aldehyde dehydrogenase AldB
chromosome	NZ_CP046291.1	2275262	2277217	-			FOC20_RS10665	WP_001650977.1	651	MULTISPECIES: glycoside hydrolase family 127 protein
chromosome	NZ_CP046291.1	2277481	2278296	+			FOC20_RS10670	WP_039591147.1	271	helix-turn-helix domain-containing protein
chromosome	NZ_CP046291.1	2278457	2279152	-		araD	FOC20_RS10675	WP_000893174.1	231	MULTISPECIES: L-ribulose-5-phosphate 4-epimerase
chromosome	NZ_CP046291.1	2279146	2280006	-			FOC20_RS10680	WP_050067978.1	286	L-ribulose-5-phosphate 3-epimerase
chromosome	NZ_CP046291.1	2280011	2280661	-		ulaD	FOC20_RS10685	WP_156010402.1	216	3-keto-L-gulonate-6-phosphate decarboxylase UlaD
chromosome	NZ_CP046291.1	2280658	2282154	-			FOC20_RS10690	WP_000074089.1	498	MULTISPECIES: carbohydrate kinase
chromosome	NZ_CP046291.1	2282158	2283144	-			FOC20_RS10695	WP_000766337.1	328	MULTISPECIES: TRAP transporter substrate-binding protein
chromosome	NZ_CP046291.1	2283156	2284433	-		yiaN	FOC20_RS10700	WP_000301822.1	425	"MULTISPECIES: 2,3-diketo-L-gulonate transporter large permease YiaN"
chromosome	NZ_CP046291.1	2284436	2284909	-		yiaM	FOC20_RS10705	WP_000832315.1	157	"MULTISPECIES: 2,3-diketo-L-gulonate TRAP transporter small permease YiaM"
chromosome	NZ_CP046291.1	2285048	2285980	-			FOC20_RS10710	WP_058331581.1	310	DUF4862 family protein
chromosome	NZ_CP046291.1	2286004	2286468	-			FOC20_RS10715	WP_024798280.1	154	YhcH/YjgK/YiaL family protein
chromosome	NZ_CP046291.1	2286480	2287478	-		yiaK	FOC20_RS10720	WP_000869008.1	332	MULTISPECIES: 3-dehydro-L-gulonate 2-dehydrogenase
chromosome	NZ_CP046291.1	2287708	2288508	+		yiaJ	FOC20_RS10725	WP_000081338.1	266	MULTISPECIES: IclR family transcriptional regulator YiaJ
chromosome	NZ_CP046291.1	2288625	2289098	+			FOC20_RS10730	WP_001078817.1	157	MULTISPECIES: 4Fe-4S binding protein
chromosome	NZ_CP046291.1	2289135	2290385	-		avtA	FOC20_RS10735	WP_000144379.1	416	MULTISPECIES: valine--pyruvate transaminase
chromosome	NZ_CP046291.1	2290560	2292587	-			FOC20_RS10740	WP_080095173.1	675	alpha-amylase
chromosome	NZ_CP046291.1	2292903	2293727	+			FOC20_RS10745	WP_001575119.1	274	MULTISPECIES: protein bax
chromosome	NZ_CP046291.1	2293788	2294966	-			FOC20_RS10750	WP_000459824.1	392	MULTISPECIES: XylR family transcriptional regulator
chromosome	NZ_CP046291.1	2295329	2296651	+		xylA	FOC20_RS10755	WP_001149561.1	440	MULTISPECIES: xylose isomerase
chromosome	NZ_CP046291.1	2296751	2298205	+		xylB	FOC20_RS10760	WP_076727373.1	484	xylulokinase
chromosome	NZ_CP046291.1	2298380	2298733	+			FOC20_RS10765	WP_001635944.1	117	MULTISPECIES: YiaA/YiaB family protein
chromosome	NZ_CP046291.1	2298756	2299751	-			FOC20_RS10770	WP_001182582.1	331	MULTISPECIES: acyltransferase
chromosome	NZ_CP046291.1	2299917	2300219	+			FOC20_RS10775	WP_000605592.1	100	MULTISPECIES: YsaB family lipoprotein
chromosome	NZ_CP046291.1	2300358	2301269	+		glyQ	FOC20_RS10780	WP_001168551.1	303	MULTISPECIES: glycine--tRNA ligase subunit alpha
chromosome	NZ_CP046291.1	2301279	2303348	+		glyS	FOC20_RS10785	WP_076727371.1	689	glycine--tRNA ligase subunit beta
chromosome	NZ_CP046291.1	2304021	2304242	+			FOC20_RS10795	WP_156010403.1	73	IS3 family transposase
chromosome	NZ_CP046291.1	2304361	2305011	-			FOC20_RS10800	WP_023993641.1	216	MULTISPECIES: GntR family transcriptional regulator
chromosome	NZ_CP046291.1	2305097	2306299	+			FOC20_RS10805	WP_023201740.1	400	MULTISPECIES: MFS transporter
chromosome	NZ_CP046291.1	2306340	2306930	+			FOC20_RS10810	WP_023201741.1	196	MULTISPECIES: cysteine hydrolase
chromosome	NZ_CP046291.1	2307112	2307399	+			FOC20_RS10815	WP_000965886.1	95	MULTISPECIES: DUF1778 domain-containing protein
chromosome	NZ_CP046291.1	2307387	2307872	+			FOC20_RS10820	WP_156010404.1	161	GNAT family N-acetyltransferase
chromosome	NZ_CP046291.1	2308244	2308783	-		cueP	FOC20_RS10825	WP_000047140.1	179	MULTISPECIES: copper-binding periplasmic metallochaperone CueP
chromosome	NZ_CP046291.1	2308957	2309169	-		cspA	FOC20_RS10830	WP_000014594.1	70	MULTISPECIES: RNA chaperone/antiterminator CspA
chromosome	NZ_CP046291.1	2309457	2309747	-			FOC20_RS10835	WP_000455790.1	96	MULTISPECIES: HTH-type transcriptional regulator
chromosome	NZ_CP046291.1	2310186	2310896	+			FOC20_RS10840	WP_000190524.1	236	MULTISPECIES: DUF3053 domain-containing protein
chromosome	NZ_CP046291.1	2310946	2311920	-		ghrB	FOC20_RS10845	WP_000804681.1	324	MULTISPECIES: glyoxylate/hydroxypyruvate reductase GhrB
chromosome	NZ_CP046291.1	2312139	2312801	-			FOC20_RS10850	WP_000747548.1	220	MULTISPECIES: OmpA family lipoprotein
chromosome	NZ_CP046291.1	2312954	2315287	+			FOC20_RS10855	WP_000148460.1	777	MULTISPECIES: molybdopterin guanine dinucleotide-containing S/N-oxide reductase
chromosome	NZ_CP046291.1	2315256	2315696	-			FOC20_RS10860	WP_000619902.1	146	MULTISPECIES: N-acetyltransferase
chromosome	NZ_CP046291.1	2315674	2316255	-		tag	FOC20_RS10865	WP_076727367.1	193	DNA-3-methyladenine glycosylase I
chromosome	NZ_CP046291.1	2316412	2317116	+			FOC20_RS10870	WP_023225083.1	234	MULTISPECIES: autotransporter outer membrane beta-barrel domain-containing protein
chromosome	NZ_CP046291.1	2317347	2319038	+		eptB	FOC20_RS10875	WP_001269263.1	563	MULTISPECIES: kdo(2)-lipid A phosphoethanolamine 7\\'\\'-transferase
chromosome	NZ_CP046291.1	2319725	2320090	+			FOC20_RS10895	WP_156010405.1	121	hypothetical protein
chromosome	NZ_CP046291.1	2320430	2322397	+			FOC20_RS10900	WP_156010406.1	655	putative DNA binding domain-containing protein
chromosome	NZ_CP046291.1	2322470	2323477	-			FOC20_RS10905	WP_023200675.1	335	substrate-binding domain-containing protein
chromosome	NZ_CP046291.1	2323627	2324751	+			FOC20_RS10910	WP_156010407.1	374	aryl-sulfate sulfotransferase
chromosome	NZ_CP046291.1	2324809	2326134	+			FOC20_RS10915	WP_001136079.1	441	MULTISPECIES: uracil-xanthine permease family protein
chromosome	NZ_CP046291.1	2326690	2328297	+			FOC20_RS10920	WP_000028047.1	535	MULTISPECIES: ABC transporter substrate-binding protein
chromosome	NZ_CP046291.1	2328454	2329473	+		dppB	FOC20_RS10925	WP_000938843.1	339	MULTISPECIES: dipeptide ABC transporter permease DppB
chromosome	NZ_CP046291.1	2329483	2330385	+		dppC	FOC20_RS10930	WP_000084690.1	300	MULTISPECIES: dipeptide ABC transporter permease DppC
chromosome	NZ_CP046291.1	2330396	2331379	+		dppD	FOC20_RS10935	WP_001196509.1	327	MULTISPECIES: dipeptide ABC transporter ATP-binding protein
chromosome	NZ_CP046291.1	2331376	2332389	+		dppF	FOC20_RS10940	WP_156010408.1	337	dipeptide ABC transporter ATP-binding subunit DppF
chromosome	NZ_CP046291.1	2332638	2333936	-			FOC20_RS10945	WP_052931581.1	432	amino acid permease
chromosome	NZ_CP046291.1	2334655	2335968	+			FOC20_RS10955	WP_024146079.1	437	ISNCY family transposase
chromosome	NZ_CP046291.1	2336040	2336147	+			FOC20_RS10960	WP_001537650.1	35	MULTISPECIES: type I toxin-antitoxin system toxin Ldr family protein
chromosome	NZ_CP046291.1	2336229	2337908	-		bcsG	FOC20_RS10965	WP_079944538.1	559	cellulose biosynthesis protein BcsG
chromosome	NZ_CP046291.1	2337905	2338096	-		bcsF	FOC20_RS10970	WP_000988321.1	63	MULTISPECIES: cellulose biosynthesis protein BcsF
chromosome	NZ_CP046291.1	2338093	2339664	-		bcsE	FOC20_RS10975	WP_001205769.1	523	MULTISPECIES: cellulose biosynthesis protein BcsE
chromosome	NZ_CP046291.1	2339909	2340112	+			FOC20_RS10980	WP_000282616.1	67	MULTISPECIES: YhjR family protein
chromosome	NZ_CP046291.1	2340113	2340865	+		bcsQ	FOC20_RS10985	WP_080108527.1	250	cellulose biosynthesis protein BcsQ
chromosome	NZ_CP046291.1	2340862	2343486	+		bcsA	FOC20_RS10990	WP_156010409.1	874	UDP-forming cellulose synthase catalytic subunit
chromosome	NZ_CP046291.1	2343497	2345797	+		bcsB	FOC20_RS10995	WP_000823822.1	766	cellulose biosynthesis cyclic di-GMP-binding regulatory protein BcsB
chromosome	NZ_CP046291.1	2345801	2346910	+		bcsZ	FOC20_RS11000	WP_076727350.1	369	cellulase
chromosome	NZ_CP046291.1	2346892	2350434	+		bcsC	FOC20_RS11005	WP_156010410.1	1180	cellulose biosynthesis protein BcsC
chromosome	NZ_CP046291.1	2350608	2352614	+		hmsP	FOC20_RS11010	WP_080108532.1	668	MULTISPECIES: biofilm formation regulator HmsP
chromosome	NZ_CP046291.1	2352772	2354058	+		dctA	FOC20_RS11015	WP_000858228.1	428	MULTISPECIES: C4-dicarboxylate transporter DctC
chromosome	NZ_CP046291.1	2354278	2355765	+			FOC20_RS11020	WP_001163182.1	495	MULTISPECIES: insulinase family protein
chromosome	NZ_CP046291.1	2355819	2356748	-			FOC20_RS11025	WP_000037586.1	309	MULTISPECIES: sugar kinase
chromosome	NZ_CP046291.1	2356977	2357744	+		pdeH	FOC20_RS11030	WP_000595626.1	255	MULTISPECIES: cyclic-guanylate-specific phosphodiesterase
chromosome	NZ_CP046291.1	2357854	2359914	+			FOC20_RS11035	WP_156010411.1	686	AsmA family protein
chromosome	NZ_CP046291.1	2359954	2361276	-			FOC20_RS11040	WP_001148981.1	440	MULTISPECIES: MHS family MFS transporter
chromosome	NZ_CP046291.1	2361627	2362655	-		yhjD	FOC20_RS11045	WP_000191227.1	342	inner membrane protein YhjD
chromosome	NZ_CP046291.1	2362728	2363627	-			FOC20_RS11050	WP_000358046.1	299	MULTISPECIES: LysR family transcriptional regulator
chromosome	NZ_CP046291.1	2364258	2364860	+			FOC20_RS11055	WP_001196081.1	200	MULTISPECIES: response regulator transcription factor
chromosome	NZ_CP046291.1	2364866	2365222	-			FOC20_RS11060	WP_001120251.1	118	MULTISPECIES: lysozyme
chromosome	NZ_CP046291.1	2365503	2367092	+			FOC20_RS11065	WP_000185012.1	529	hypothetical protein
chromosome	NZ_CP046291.1	2367105	2368754	-			FOC20_RS11070	WP_000934254.1	549	"MULTISPECIES: alpha,alpha-trehalase"
chromosome	NZ_CP046291.1	2369080	2369799	+			FOC20_RS11075	WP_000572565.1	239	MULTISPECIES: GntR family transcriptional regulator
chromosome	NZ_CP046291.1	2369975	2370952	+			FOC20_RS11080	WP_010989080.1	325	MULTISPECIES: 6-phosphofructose-aspartate deglycase
chromosome	NZ_CP046291.1	2371016	2371861	+			FOC20_RS11085	WP_000028430.1	281	MULTISPECIES: fructose-aspartate kinase
chromosome	NZ_CP046291.1	2371915	2373234	+			FOC20_RS11090	WP_000498935.1	439	MULTISPECIES: anaerobic C4-dicarboxylate transporter
chromosome	NZ_CP046291.1	2373916	2375268	-		gorA	FOC20_RS11100	WP_156010412.1	450	glutathione-disulfide reductase
chromosome	NZ_CP046291.1	2375373	2376215	-			FOC20_RS11105	WP_000954233.1	280	MULTISPECIES: 23S rRNA (adenine(2030)-N(6))-methyltransferase RlmJ
chromosome	NZ_CP046291.1	2376426	2377697	+			FOC20_RS11110	WP_156010413.1	423	phosphatase PAP2 family protein
chromosome	NZ_CP046291.1	2377879	2379921	+		prlC	FOC20_RS11115	WP_001528193.1	680	MULTISPECIES: oligopeptidase A
chromosome	NZ_CP046291.1	2379928	2380686	+		rsmJ	FOC20_RS11120	WP_076727334.1	252	16S rRNA (guanine(1516)-N(2))-methyltransferase RsmJ
chromosome	NZ_CP046291.1	2380778	2382250	-		dtpB	FOC20_RS11125	WP_001098275.1	490	MULTISPECIES: dipeptide/tripeptide permease DtpB
chromosome	NZ_CP046291.1	2382575	2383009	-		uspA	FOC20_RS11130	WP_000323565.1	144	MULTISPECIES: universal stress protein UspA
chromosome	NZ_CP046291.1	2383397	2383732	+		uspB	FOC20_RS11135	WP_000626193.1	111	MULTISPECIES: universal stress protein UspB
chromosome	NZ_CP046291.1	2383874	2385370	-		pitA	FOC20_RS11140	WP_000902764.1	498	MULTISPECIES: inorganic phosphate transporter PitA
chromosome	NZ_CP046291.1	2385601	2386797	+			FOC20_RS11145	WP_076727332.1	398	NAD(P)/FAD-dependent oxidoreductase
chromosome	NZ_CP046291.1	2387103	2388170	+			FOC20_RS11150	WP_000359836.1	355	MULTISPECIES: HlyD family efflux transporter periplasmic adaptor subunit
chromosome	NZ_CP046291.1	2388167	2390908	+		rbbA	FOC20_RS11155	WP_156010414.1	913	ribosome-associated ATPase/putative transporter RbbA
chromosome	NZ_CP046291.1	2390908	2392032	+			FOC20_RS11160	WP_156010415.1	374	ABC transporter permease
chromosome	NZ_CP046291.1	2392122	2392523	-		nikR	FOC20_RS11165	WP_001190057.1	133	MULTISPECIES: nickel-responsive transcriptional regulator NikR
chromosome	NZ_CP046291.1	2392615	2393193	-		acpT	FOC20_RS11170	WP_000285377.1	192	MULTISPECIES: 4\\'-phosphopantetheinyl transferase AcpT
chromosome	NZ_CP046291.1	2393245	2394294	-			FOC20_RS11175	WP_000179588.1	349	MULTISPECIES: AI-2E family transporter
chromosome	NZ_CP046291.1	2394384	2395643	+			FOC20_RS11180	WP_077248389.1	419	MULTISPECIES: MFS transporter
chromosome	NZ_CP046291.1	2395647	2396204	-			FOC20_RS11185	WP_001245277.1	185	MULTISPECIES: DcrB family lipoprotein
chromosome	NZ_CP046291.1	2396277	2396942	-			FOC20_RS11190	WP_001531644.1	221	MULTISPECIES: 7-cyano-7-deazaguanine/7-aminomethyl-7-deazaguanine transporter
chromosome	NZ_CP046291.1	2397112	2397357	+		tusA	FOC20_RS11195	WP_001541054.1	81	MULTISPECIES: sulfurtransferase TusA
chromosome	NZ_CP046291.1	2397381	2399024	-			FOC20_RS11200	WP_000789682.1	547	MULTISPECIES: methyl-accepting chemotaxis citrate transducer
chromosome	NZ_CP046291.1	2399221	2401419	-		zntA	FOC20_RS11205	WP_094914557.1	732	Zn(II)/Cd(II)/Pb(II) translocating P-type ATPase ZntA
chromosome	NZ_CP046291.1	2401500	2402126	-			FOC20_RS11210	WP_076727330.1	208	lysoplasmalogenase
chromosome	NZ_CP046291.1	2402268	2402639	+			FOC20_RS11215	WP_000042852.1	123	MULTISPECIES: DUF2500 domain-containing protein
chromosome	NZ_CP046291.1	2402661	2402930	-			FOC20_RS11220	WP_000906759.1	89	MULTISPECIES: DUF1145 family protein
chromosome	NZ_CP046291.1	2402920	2403516	-		rsmD	FOC20_RS11225	WP_000743275.1	198	MULTISPECIES: 16S rRNA (guanine(966)-N(2))-methyltransferase
chromosome	NZ_CP046291.1	2403642	2405117	+		ftsY	FOC20_RS11230	WP_001118697.1	491	signal recognition particle-docking protein FtsY
chromosome	NZ_CP046291.1	2405120	2405788	+		ftsE	FOC20_RS11235	WP_000617729.1	222	MULTISPECIES: cell division ATP-binding protein FtsE
chromosome	NZ_CP046291.1	2405781	2406830	+		ftsX	FOC20_RS11240	WP_156010416.1	349	permease-like cell division protein FtsX
chromosome	NZ_CP046291.1	2407076	2407930	+		rpoH	FOC20_RS11245	WP_000159621.1	284	MULTISPECIES: RNA polymerase sigma factor RpoH
chromosome	NZ_CP046291.1	2408252	2409355	+		livJ	FOC20_RS11250	WP_156010417.1	367	branched chain amino acid ABC transporter substrate-binding protein LivJ
chromosome	NZ_CP046291.1	2409439	2409570	-			FOC20_RS11255	WP_156010712.1	43	hypothetical protein
chromosome	NZ_CP046291.1	2409644	2409913	+			FOC20_RS11260	WP_156010418.1	89	DUF1778 domain-containing protein
chromosome	NZ_CP046291.1	2409917	2410435	+			FOC20_RS11265	WP_000369560.1	172	MULTISPECIES: GNAT family N-acetyltransferase
chromosome	NZ_CP046291.1	2410432	2410815	-		panM	FOC20_RS11270	WP_000778873.1	127	MULTISPECIES: aspartate 1-decarboxylase autocleavage activator PanM
chromosome	NZ_CP046291.1	2411237	2412346	+		livK	FOC20_RS11275	WP_000822976.1	369	MULTISPECIES: high-affinity branched-chain amino acid ABC transporter substrate-binding protein LivK
chromosome	NZ_CP046291.1	2412406	2413332	+		livH	FOC20_RS11280	WP_000003007.1	308	MULTISPECIES: high-affinity branched-chain amino acid ABC transporter permease LivH
chromosome	NZ_CP046291.1	2413329	2414606	+		livM	FOC20_RS11285	WP_076727325.1	425	branched chain amino acid ABC transporter permease LivM
chromosome	NZ_CP046291.1	2414603	2415370	+		livG	FOC20_RS11290	WP_000082083.1	255	MULTISPECIES: high-affinity branched-chain amino acid ABC transporter ATP-binding protein LivG
chromosome	NZ_CP046291.1	2415372	2416085	+		livF	FOC20_RS11295	WP_000416114.1	237	MULTISPECIES: high-affinity branched-chain amino acid ABC transporter ATP-binding protein LivF
chromosome	NZ_CP046291.1	2416217	2416438	+			FOC20_RS11300	WP_023993856.1	73	MULTISPECIES: type II toxin-antitoxin system Phd/YefM family antitoxin
chromosome	NZ_CP046291.1	2416435	2416803	+			FOC20_RS11305	WP_023202025.1	122	MULTISPECIES: type II toxin-antitoxin system death-on-curing family toxin
chromosome	NZ_CP046291.1	2417062	2418378	+		ugpB	FOC20_RS11310	WP_000624747.1	438	MULTISPECIES: sn-glycerol-3-phosphate ABC transporter substrate-binding protein UgpB
chromosome	NZ_CP046291.1	2418483	2419370	+		ugpA	FOC20_RS11315	WP_000099303.1	295	MULTISPECIES: sn-glycerol-3-phosphate ABC transporter permease UgpA
chromosome	NZ_CP046291.1	2419367	2420212	+		ugpE	FOC20_RS11320	WP_000572196.1	281	MULTISPECIES: sn-glycerol-3-phosphate ABC transporter permease UgpE
chromosome	NZ_CP046291.1	2420214	2421284	+			FOC20_RS11325	WP_001646570.1	356	MULTISPECIES: sn-glycerol-3-phosphate import ATP-binding protein UgpC
chromosome	NZ_CP046291.1	2421281	2422021	+		ugpQ	FOC20_RS11330	WP_000073542.1	246	MULTISPECIES: glycerophosphodiester phosphodiesterase
chromosome	NZ_CP046291.1	2422034	2422450	-			FOC20_RS11335	WP_000826042.1	138	MULTISPECIES: DUF2756 family protein
chromosome	NZ_CP046291.1	2422576	2424318	+		ggt	FOC20_RS11340	WP_000805094.1	580	MULTISPECIES: gamma-glutamyltransferase
chromosome	NZ_CP046291.1	2424363	2425397	-			FOC20_RS11345	WP_000675705.1	344	MULTISPECIES: phosphotriesterase
chromosome	NZ_CP046291.1	2425394	2426365	-			FOC20_RS11350	WP_001038949.1	323	MULTISPECIES: DMT family transporter
chromosome	NZ_CP046291.1	2426419	2427180	-			FOC20_RS11355	WP_001066509.1	253	MULTISPECIES: glutamine amidotransferase
chromosome	NZ_CP046291.1	2427196	2428410	-			FOC20_RS11360	WP_000667440.1	404	MULTISPECIES: PfkB family carbohydrate kinase
chromosome	NZ_CP046291.1	2428675	2429163	-		yhhY	FOC20_RS11365	WP_076727313.1	162	N-acetyltransferase
chromosome	NZ_CP046291.1	2429628	2430665	+			FOC20_RS11370	WP_156010419.1	345	oxidoreductase
chromosome	NZ_CP046291.1	2430789	2431484	+			FOC20_RS11375	WP_000639789.1	231	MULTISPECIES: pirin family protein
chromosome	NZ_CP046291.1	2431614	2432609	+		gntR	FOC20_RS11380	WP_023212580.1	331	gluconate operon transcriptional repressor GntR
chromosome	NZ_CP046291.1	2432748	2433281	+		gntK	FOC20_RS11385	WP_000108342.1	177	MULTISPECIES: gluconokinase
chromosome	NZ_CP046291.1	2433278	2434618	+		gntU	FOC20_RS11390	WP_079841641.1	446	gluconate transporter
chromosome	NZ_CP046291.1	2435042	2436148	+		asd	FOC20_RS11400	WP_000799940.1	368	MULTISPECIES: aspartate-semialdehyde dehydrogenase
chromosome	NZ_CP046291.1	2436495	2438681	+		glgB	FOC20_RS11405	WP_000098553.1	728	"MULTISPECIES: 1,4-alpha-glucan branching enzyme"
chromosome	NZ_CP046291.1	2438678	2440654	+		glgX	FOC20_RS11410	WP_156010420.1	658	glycogen debranching protein GlgX
